Current LinkedIn URL,First Name,Last Name,Company,Industry,Title
(2) Alex Slusky | LinkedIn,Alex,usky,Vector Capital,Financial Services,Managing Director and Chief Investment Officer
(2) Christopher Hooper | LinkedIn,Chris,ooper,Welsh Carson Anderson & Stowe,Financial Services,General Partner
(1) Cal Wheaton | LinkedIn,Cal,ton,ABS Capital Partners,Financial Services,General Partner
(1) Gordon MacNeill | LinkedIn,Gordon,cNeill,Accel-KKR,Financial Services,Principal
(1) Patrick Fallon | LinkedIn,Patrick, Fallon,Accel-KKR LLC,Financial Services,"Managing Director, COO and CCO"
Daniel O. | LinkedIn,Dan,efe,Apax Digital Fund,Financial Services,Managing Partner
Enrique Salem | LinkedIn,Enrique,e Salem,Bain Capital Ventures,Financial Services,Partner
(2) Morad Elhafed | LinkedIn,Morad,hafed,Battery Ventures,Financial Services,General Partner
(4) Vishal Amin | LinkedIn,Vishal,l Amin,Blackstone,Financial Services,Managing Director
Gene Yoon | LinkedIn,Gene,Yoon,Bregal Sagemount,Financial Services,Managing Partner
(3) Christopher Wenner | LinkedIn,Chris,enner,Carrick Capital Partners,Financial Services,Managing Director
(3) Mayur Desai | LinkedIn,Mayur,Desai,Charlesbank Capital Partners LLC,Financial Services,Managing Director
(4) Bhuvan Jain | LinkedIn,Bhuvan,n Jain,Charlesbank Capital Partners LLC,Financial Services,Principal
(4) Michelle Noon | LinkedIn,Michelle,lle Noon,Clearhaven Partners,Financial Services,Founder and Managing Partner
(4) Shalini Bala Subramaniam | LinkedIn,Shalini,amaniam,Clearlake Capital Group,Financial Services,Managing Director
(5) Dan Groen | LinkedIn,Dan,oen,Clearlake Capital Group,Financial Services,"Managing Director, Business Development"
(3) Jonah Sulak | LinkedIn,Jonah,Sulak,Cuadrilla Capital,Financial Services,Founder/Managing Partner
(4) Stephen Marks | LinkedIn,Steve,Marks,Five Arrows Capital Partners,Financial Services,Managing Director
(4) Jason Brein | LinkedIn,Jason,Brein,Francisco Partners,Financial Services,Partner
(4) Chris Winship | LinkedIn,Chris,nship,FTV Capital,Financial Services,Partner
(4) Alex Mason | LinkedIn,Alex,ason,FTV Capital,Financial Services,Partner
"(4) Jason Kreuziger, CFA | LinkedIn",Jason,ziger,Goldman Sachs Growth Equity,Financial Services,Managing Director
(4) Michael Kumin | LinkedIn,Michael,l Kumin,"Great Hill Partners, LLC",Financial Services,Managing Director
(4) Don McDonough | LinkedIn,Donald,onough,GTCR,Financial Services,"Managing Director, Business Development"
(4) Chris Cavanagh | LinkedIn,Chris,anagh,Guidepost Growth Equity,Financial Services,General Partner
(4) Deven Parekh | LinkedIn,Deven,arekh,Insight Partners,Financial Services,Managing Director
(5) Matt E. | LinkedIn,Matt,mery,JMI Equity,Financial Services,General Partner
Sureel Sheth | LinkedIn,Sureel, Sheth,JMI Equity,Financial Services,General Partner
Peter Arrowsmith | LinkedIn,Peter,smith,JMI Equity,Financial Services,Managing General Partner
Daniel Lynn | LinkedIn,Dan,ynn,Lead Edge Capital,Financial Services,Partner
Avery Rosin | LinkedIn,Avery,Rosin,Lead Edge Capital,Financial Services,Partner
(1) Gautam Gupta | LinkedIn,Gautam, Gupta,"Level Equity Management, LLC",Financial Services,Principal
Michael Anderson | LinkedIn,Michael,nderson,Mainsail Partners,Financial Services,Partner
Vinay Kashyap | LinkedIn,Vinay,shyap,Mainsail Partners,Financial Services,Partner
Sonya Brown | LinkedIn,Sonya,Brown,Norwest Venture Partners,Financial Services,General Partner
Jay Henry | LinkedIn,Jay,nry,Pamlico Capital,Financial Services,Principal
Scott Glass | LinkedIn,Scott,Glass,Pamlico Capital,Financial Services,Principal
(1) Bill Skarinka | LinkedIn,Bill,inka,Providence Strategic Growth,Financial Services,Managing Director
(1) Mike McClure | LinkedIn,Mike,lure,Sageview Capital LLC,Financial Services,Partner
(1) Steve Abbott | LinkedIn,Steve,bbott,Sapphire Ventures,Financial Services,Managing Director
(1) Nari Ansari | LinkedIn,Nari,sari,Sixth Street,Financial Services,Managing Director
Kyle Ryland | LinkedIn,Kyle,land,Sumeru Equity Partners,Financial Services,Managing Partner
Mark Haller | LinkedIn,Mark,ller,Sumeru Equity Partners,Financial Services,Managing Director
Nicholas Leppla | LinkedIn,Nick,ppla,"TA Associates, Inc.",Financial Services,Principal
Zach Riedy | LinkedIn,Zach,iedy,TCV,Financial Services,Partner
(2) Rene Stewart | LinkedIn,René,wart,Vista Equity Partners,Financial Services,Senior Managing Director
https://www.linkedin.com/in/kevinban/,Kevin, M.D.,Walgreens,Healthcare,Executive Vice President and Global Chief Medical Officer
https://www.linkedin.com/in/johnwig/,John,M.D.,Walmart,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/karen-staniforth-51285919/,Karen,forth,Rite Aid,Healthcare,Senior Vice President and Chief Pharmacy Officer
https://www.linkedin.com/in/dr-mert-aral-4a401410a/,Mert, M.D,Huma,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/geetanayyar/,Geeta, M.D.,Salesforce,Professional Services,"SVP, Chief Medical Officer"
https://www.linkedin.com/in/deb-houry-07650010/,Debra,", MPH",Centers of Disease Control (CDC),Government,Deputy Director for Program and Science and Chief Medical Officer
https://www.linkedin.com/in/hilary-marston-ab348/,Hilary,"., MPH",Food and Drug Administration (FDA),Government,Chief Medical Officer
https://www.linkedin.com/in/tedros-adhanom-ghebreyesus/,Tedros,eyesus,World Health Organization (WHO),Government,Director General
https://www.linkedin.com/in/kedarmatemd/,Kedar, M.D.,Institute for Healthcare Improvement (IHI),Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jonathan-blum-2a9a4296/,Jonathan,han Blum,Centers for Medicare & Medicaid Services (CMS),Government,Principal Deputy Administrator & Chief Operating Officer
https://www.linkedin.com/in/david-rhew-m-d-1832764/,David, M.D.,Microsoft,Technology,Global Chief Medical Officer & VP of Healthcare
https://www.linkedin.com/in/anne-docimo-16018814/,Anne,cimo,UnitedHealthcare,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/kevinwwilliams/,Kevin,liams,Pfizer,Healthcare,"Chief Medical Affairs Officer, Global Medical Excellence & Innovation"
https://www.linkedin.com/in/andrew-diamond-96752b8/,Andrew,", PhD.",One Medical,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/vidyart/,Vidya,gella,Teledoc Health,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/daniel-frogel-a24b7b16/,Daniel,Frogel,VillageMD,Healthcare,Chief Clinical Officer
https://www.linkedin.com/in/vin-gupta-md-mpa-4330841a/,Vin,MPA,Amazon Pharmacy,Healthcare,Chief Medical Officer
https://www.linkedin.com/in/karen-desalvo-0b4606b/,Karen, M.D.,Google,Technology,Chief Health Officer
https://www.linkedin.com/in/mdhowell/,Michael,"l, M.D.",Google,Technology,Chief Clinical Officer and Deputy Chief Health Officer
https://www.linkedin.com/in/nworah/,Nworah, Ayogu,Amazon Clinic,Healthcare,General Manager and Chief Medical Officer
